HGNC ID	Status	Approved symbol	Alias symbol	Previous symbol	Ensembl gene ID
HGNC:36633	Approved	RPS23P4			ENSG00000240992
HGNC:35726	Approved	RPS23P5			ENSG00000242608
HGNC:36511	Approved	RPS23P6			ENSG00000241641
HGNC:43899	Approved	RPS23P7			ENSG00000239527
HGNC:35982	Approved	RPS23P8			ENSG00000230629
HGNC:48341	Approved	RPS23P9			ENSG00000231586
HGNC:48342	Approved	RPS23P10			ENSG00000224203
HGNC:10412	Approved	RPS24P1		RPS24P	ENSG00000236477
HGNC:19791	Approved	RPS24P2			
HGNC:19797	Approved	RPS24P3			
HGNC:35852	Approved	RPS24P4			
HGNC:36026	Approved	RPS24P5			
HGNC:36240	Approved	RPS24P6			ENSG00000233158
HGNC:35737	Approved	RPS24P7			ENSG00000227361
HGNC:37016	Approved	RPS24P8			ENSG00000224094
HGNC:35711	Approved	RPS24P9			
HGNC:36554	Approved	RPS24P10			
HGNC:36050	Approved	RPS24P11			
HGNC:35623	Approved	RPS24P12			ENSG00000220237
HGNC:36805	Approved	RPS24P13			ENSG00000233190
HGNC:35744	Approved	RPS24P14			ENSG00000223688
HGNC:35665	Approved	RPS24P15			
HGNC:35542	Approved	RPS24P16			ENSG00000242634
HGNC:36348	Approved	RPS24P17			ENSG00000243988
HGNC:36745	Approved	RPS24P18			ENSG00000243925
HGNC:35683	Approved	RPS24P19			ENSG00000227008
HGNC:54883	Approved	RPS24P21			ENSG00000230249
HGNC:34027	Approved	RPS25P1			
HGNC:36701	Approved	RPS25P2			
HGNC:36073	Approved	RPS25P3			ENSG00000233416
HGNC:35669	Approved	RPS25P4			
HGNC:35788	Approved	RPS25P5			
HGNC:35532	Approved	RPS25P6			
HGNC:36585	Approved	RPS25P7			
HGNC:36075	Approved	RPS25P8			
HGNC:36936	Approved	RPS25P9			ENSG00000232142
HGNC:36078	Approved	RPS25P10			
HGNC:10415	Approved	RPS26P1		RPS26P	
HGNC:23662	Approved	RPS26P2	bA98O11.1		ENSG00000233278
HGNC:23411	Approved	RPS26P3	bA338L20.1		ENSG00000212829
HGNC:23775	Approved	RPS26P4			ENSG00000228349
HGNC:23776	Approved	RPS26P5			ENSG00000224602
HGNC:31090	Approved	RPS26P6			ENSG00000212994
HGNC:20077	Approved	RPS26P7	HsT24280		
HGNC:31329	Approved	RPS26P8			ENSG00000204652
HGNC:31821	Approved	RPS26P9			
HGNC:32201	Approved	RPS26P10			
HGNC:31817	Approved	RPS26P11	bA366E13.1	RPS26L1	ENSG00000196933
HGNC:35487	Approved	RPS26P12			
HGNC:35784	Approved	RPS26P13			ENSG00000227887
HGNC:36992	Approved	RPS26P14			
HGNC:35680	Approved	RPS26P15			ENSG00000223416
HGNC:35557	Approved	RPS26P16			
HGNC:36681	Approved	RPS26P17			
HGNC:35782	Approved	RPS26P18			ENSG00000229087
HGNC:36377	Approved	RPS26P19			ENSG00000244563
HGNC:36485	Approved	RPS26P20			ENSG00000224553
HGNC:36469	Approved	RPS26P21			ENSG00000242829
HGNC:36261	Approved	RPS26P22			
HGNC:36332	Approved	RPS26P23			
HGNC:36917	Approved	RPS26P24			ENSG00000243920
HGNC:35730	Approved	RPS26P25			
HGNC:36029	Approved	RPS26P26			
HGNC:35636	Approved	RPS26P27			
HGNC:36149	Approved	RPS26P28			ENSG00000243538
HGNC:36456	Approved	RPS26P29			
HGNC:35574	Approved	RPS26P30			ENSG00000234839
HGNC:36614	Approved	RPS26P31			ENSG00000235459
HGNC:35753	Approved	RPS26P32			
HGNC:36227	Approved	RPS26P33			
HGNC:36894	Approved	RPS26P34			ENSG00000240427
HGNC:36229	Approved	RPS26P35			ENSG00000242206
HGNC:36561	Approved	RPS26P36			
HGNC:36875	Approved	RPS26P37			
HGNC:36406	Approved	RPS26P38			ENSG00000234192
HGNC:36958	Approved	RPS26P39			ENSG00000227586
HGNC:36906	Approved	RPS26P40			ENSG00000231366
HGNC:36062	Approved	RPS26P41			ENSG00000237139
HGNC:36243	Approved	RPS26P42			ENSG00000232437
HGNC:36675	Approved	RPS26P43			ENSG00000244641
HGNC:36927	Approved	RPS26P44			
HGNC:36944	Approved	RPS26P45			ENSG00000241765
HGNC:35807	Approved	RPS26P46			
HGNC:36368	Approved	RPS26P47			ENSG00000234354
HGNC:35519	Approved	RPS26P48			ENSG00000239438
HGNC:35514	Approved	RPS26P49			ENSG00000239365
HGNC:35615	Approved	RPS26P50			
HGNC:36254	Approved	RPS26P51			
HGNC:36863	Approved	RPS26P52			ENSG00000242307
HGNC:35582	Approved	RPS26P53			
HGNC:36868	Approved	RPS26P54			ENSG00000224161
HGNC:36500	Approved	RPS26P55			ENSG00000239210
HGNC:35858	Approved	RPS26P56			ENSG00000226339
HGNC:36537	Approved	RPS26P57			ENSG00000236880
HGNC:36571	Approved	RPS26P58			ENSG00000225071
HGNC:17121	Approved	RPS27AP1	RPS27AP		ENSG00000242692
HGNC:16572	Approved	RPS27AP2	dJ531H16.4		ENSG00000232333
HGNC:16572	Approved	RPS27AP2	LncRNApcsk2-2:1		ENSG00000232333
HGNC:16538	Approved	RPS27AP3	bA332A4.3	RPS27AP	ENSG00000226144
HGNC:19775	Approved	RPS27AP4			
HGNC:36236	Approved	RPS27AP6			ENSG00000224800
HGNC:35735	Approved	RPS27AP7			ENSG00000236549
HGNC:36361	Approved	RPS27AP8			ENSG00000237483
HGNC:35630	Approved	RPS27AP9			ENSG00000242706
HGNC:36570	Approved	RPS27AP10			ENSG00000240974
HGNC:36126	Approved	RPS27AP11			ENSG00000218208
HGNC:35732	Approved	RPS27AP12			ENSG00000225224
HGNC:36667	Approved	RPS27AP13			ENSG00000244159
HGNC:36530	Approved	RPS27AP14			ENSG00000236594
HGNC:35817	Approved	RPS27AP15			ENSG00000229753
HGNC:36855	Approved	RPS27AP16			ENSG00000224631
HGNC:36877	Approved	RPS27AP17			ENSG00000237490
HGNC:52299	Approved	RPS27AP18			ENSG00000249851
HGNC:52298	Approved	RPS27AP19			ENSG00000269228
HGNC:54884	Approved	RPS27AP20			ENSG00000182888
HGNC:23740	Approved	RPS27P1	bA108M11.3		ENSG00000223876
HGNC:31035	Approved	RPS27P2	HsT16324		
HGNC:17445	Approved	RPS27P3			
HGNC:16694	Approved	RPS27P4			
HGNC:36734	Approved	RPS27P5			ENSG00000238183
HGNC:36163	Approved	RPS27P6			
HGNC:35622	Approved	RPS27P7			
HGNC:36022	Approved	RPS27P8			
HGNC:36964	Approved	RPS27P9			
HGNC:35961	Approved	RPS27P10			ENSG00000231017
HGNC:36014	Approved	RPS27P11			
HGNC:35843	Approved	RPS27P12			ENSG00000241673
HGNC:36203	Approved	RPS27P13			
HGNC:35923	Approved	RPS27P14			ENSG00000244717
HGNC:35863	Approved	RPS27P15			ENSG00000218459
HGNC:36560	Approved	RPS27P16			ENSG00000225907
HGNC:36291	Approved	RPS27P17			
HGNC:36296	Approved	RPS27P18			ENSG00000233135
HGNC:36094	Approved	RPS27P19			
HGNC:36333	Approved	RPS27P20			ENSG00000240121
HGNC:35826	Approved	RPS27P21			ENSG00000240759
HGNC:36090	Approved	RPS27P22			ENSG00000241451
HGNC:35716	Approved	RPS27P23			ENSG00000239413
HGNC:37005	Approved	RPS27P24			
HGNC:36020	Approved	RPS27P25			ENSG00000239881
HGNC:36904	Approved	RPS27P26			ENSG00000240043
HGNC:36043	Approved	RPS27P27			ENSG00000244043
HGNC:36748	Approved	RPS27P28			
HGNC:36516	Approved	RPS27P29			ENSG00000240231
HGNC:23561	Approved	RPS28P1			ENSG00000270912
HGNC:36211	Approved	RPS28P2			
HGNC:36589	Approved	RPS28P3			
HGNC:36208	Approved	RPS28P4			ENSG00000237039
HGNC:36802	Approved	RPS28P5			ENSG00000224646
HGNC:36085	Approved	RPS28P6			
HGNC:35787	Approved	RPS28P7			ENSG00000227097
HGNC:36938	Approved	RPS28P8			ENSG00000226093
HGNC:36193	Approved	RPS28P9			
HGNC:19783	Approved	RPS29P1			ENSG00000242293
HGNC:31083	Approved	RPS29P2	HsT23291		ENSG00000239281
HGNC:31363	Approved	RPS29P3	bcm2758		ENSG00000225770
HGNC:35908	Approved	RPS29P4			ENSG00000233946
HGNC:35584	Approved	RPS29P5			ENSG00000230777
HGNC:35718	Approved	RPS29P6			ENSG00000230451
HGNC:36594	Approved	RPS29P7			ENSG00000231622
HGNC:36915	Approved	RPS29P8			ENSG00000232238
HGNC:36913	Approved	RPS29P9			ENSG00000223433
HGNC:37006	Approved	RPS29P10			ENSG00000226884
HGNC:36413	Approved	RPS29P11			ENSG00000242640
HGNC:36458	Approved	RPS29P12			ENSG00000243664
HGNC:35818	Approved	RPS29P13			ENSG00000217089
HGNC:36471	Approved	RPS29P14			ENSG00000229054
HGNC:35876	Approved	RPS29P15			ENSG00000235926
HGNC:35560	Approved	RPS29P16			ENSG00000235354
HGNC:35479	Approved	RPS29P17			ENSG00000227852
HGNC:37004	Approved	RPS29P18			
HGNC:36118	Approved	RPS29P19			ENSG00000243353
HGNC:36491	Approved	RPS29P20			ENSG00000240385
HGNC:36479	Approved	RPS29P21			ENSG00000241913
HGNC:35799	Approved	RPS29P22			ENSG00000240873
HGNC:35779	Approved	RPS29P23			ENSG00000231361
HGNC:35794	Approved	RPS29P24			ENSG00000244253
HGNC:35649	Approved	RPS29P25			ENSG00000243581
HGNC:36490	Approved	RPS29P26			ENSG00000239320
HGNC:35836	Approved	RPS29P27			ENSG00000240320
HGNC:36830	Approved	RPS29P28			ENSG00000232069
HGNC:52362	Approved	RPS29P29			ENSG00000233717
HGNC:52363	Approved	RPS29P30			ENSG00000268243
HGNC:52364	Approved	RPS29P31			ENSG00000224279
HGNC:52365	Approved	RPS29P32			ENSG00000276703
HGNC:52366	Approved	RPS29P33			ENSG00000226470
HGNC:16560	Approved	RPSAP1	dJ1193N1.1	LAMR1P	ENSG00000228820
HGNC:16560	Approved	RPSAP1	dJ1193N1.1	LAMR1P1	ENSG00000228820
HGNC:18771	Approved	RPSAP2	bA60E24.1	LAMR1P2	ENSG00000237425
HGNC:19792	Approved	RPSAP3		LAMR1P3	ENSG00000242952
HGNC:20018	Approved	RPSAP4		LAMR1P4	ENSG00000239269
HGNC:20139	Approved	RPSAP5		LAMR1P5	ENSG00000243904
HGNC:31458	Approved	RPSAP6	AC022026.3	LAMR1P6	ENSG00000214629
HGNC:31461	Approved	RPSAP7	LAMR1P7		ENSG00000237032
HGNC:31462	Approved	RPSAP8		LAMR1P8	ENSG00000230592
HGNC:31463	Approved	RPSAP9		LAMR1P9	ENSG00000234618
HGNC:31460	Approved	RPSAP10	LAMR1P10		ENSG00000224439
HGNC:6503	Approved	RPSAP11	LAMR	LAMRL1	ENSG00000237433
HGNC:6503	Approved	RPSAP11	LAMR	LAMR1P11	ENSG00000237433
HGNC:6503	Approved	RPSAP11	LAMRP1	LAMRL1	ENSG00000237433
HGNC:6503	Approved	RPSAP11	LAMRP1	LAMR1P11	ENSG00000237433
HGNC:6504	Approved	RPSAP12	LAMRP2	LAMRL2	ENSG00000240087
HGNC:6504	Approved	RPSAP12	LAMRP2	LAMR1P12	ENSG00000240087
HGNC:6505	Approved	RPSAP13	LAMRP3	LAMRL3	ENSG00000233924
HGNC:6505	Approved	RPSAP13	LAMRP3	LAMR1P13	ENSG00000233924
HGNC:6506	Approved	RPSAP14	LAMRP4	LAMRL4	ENSG00000233984
HGNC:6506	Approved	RPSAP14	LAMRP4	LAMR1P14	ENSG00000233984
HGNC:31464	Approved	RPSAP15	LAMRL5	LAMR1P15	ENSG00000237506
HGNC:35478	Approved	RPSAP16			ENSG00000235145
HGNC:35707	Approved	RPSAP17			ENSG00000226855
HGNC:36106	Approved	RPSAP18			ENSG00000224261
HGNC:36508	Approved	RPSAP19			ENSG00000183298
HGNC:35595	Approved	RPSAP20			ENSG00000229871
HGNC:36928	Approved	RPSAP21			ENSG00000226498
HGNC:36435	Approved	RPSAP22			ENSG00000229648
HGNC:36742	Approved	RPSAP23			ENSG00000230391
HGNC:36362	Approved	RPSAP24			ENSG00000235414
HGNC:36405	Approved	RPSAP25			ENSG00000230384
HGNC:36195	Approved	RPSAP26			ENSG00000242735
HGNC:36650	Approved	RPSAP27			ENSG00000233869
HGNC:35612	Approved	RPSAP28			ENSG00000214484
HGNC:36680	Approved	RPSAP29			ENSG00000244722
HGNC:35861	Approved	RPSAP30			
HGNC:35558	Approved	RPSAP31			ENSG00000234371
HGNC:50310	Approved	RPSAP32			ENSG00000238075
HGNC:35556	Approved	RPSAP33			ENSG00000226765
HGNC:36643	Approved	RPSAP34			ENSG00000239939
HGNC:36447	Approved	RPSAP35			ENSG00000237684
HGNC:35727	Approved	RPSAP36			ENSG00000243175
HGNC:35844	Approved	RPSAP37			ENSG00000241888
HGNC:35963	Approved	RPSAP38			ENSG00000239694
HGNC:37040	Approved	RPSAP39			ENSG00000244002
HGNC:36828	Approved	RPSAP40			ENSG00000231368
HGNC:36663	Approved	RPSAP41			ENSG00000239626
HGNC:36265	Approved	RPSAP42			ENSG00000219463
HGNC:35501	Approved	RPSAP43			ENSG00000216471
HGNC:36891	Approved	RPSAP44			ENSG00000220773
HGNC:35857	Approved	RPSAP45			ENSG00000219773
HGNC:36082	Approved	RPSAP46			ENSG00000213394
HGNC:36162	Approved	RPSAP47			ENSG00000188856
HGNC:36646	Approved	RPSAP48			ENSG00000240590
HGNC:35660	Approved	RPSAP49			ENSG00000226327
HGNC:35896	Approved	RPSAP50			ENSG00000224776
HGNC:36224	Approved	RPSAP51			ENSG00000244131
HGNC:35752	Approved	RPSAP52			ENSG00000241749
HGNC:36641	Approved	RPSAP53			ENSG00000214263
HGNC:36373	Approved	RPSAP54			ENSG00000213621
HGNC:36921	Approved	RPSAP55			ENSG00000214896
HGNC:36018	Approved	RPSAP56			ENSG00000284670
HGNC:35889	Approved	RPSAP57			ENSG00000267524
HGNC:36957	Approved	RPSAP59			ENSG00000233071
HGNC:36331	Approved	RPSAP60			ENSG00000228965
HGNC:36760	Approved	RPSAP61			ENSG00000214016
HGNC:35583	Approved	RPSAP62			ENSG00000226299
HGNC:35581	Approved	RPSAP63			ENSG00000233260
HGNC:39642	Approved	RPSAP64			ENSG00000227721
HGNC:51914	Approved	RPSAP65			ENSG00000223683
HGNC:51916	Approved	RPSAP66			ENSG00000266943
HGNC:51918	Approved	RPSAP67			ENSG00000266858
HGNC:51920	Approved	RPSAP68			ENSG00000279990
HGNC:51922	Approved	RPSAP69			ENSG00000233487
HGNC:51923	Approved	RPSAP70			ENSG00000250327
HGNC:51924	Approved	RPSAP71			ENSG00000254256
HGNC:51925	Approved	RPSAP72			ENSG00000219361
HGNC:51926	Approved	RPSAP73			ENSG00000274319
HGNC:51928	Approved	RPSAP74			ENSG00000253621
HGNC:51929	Approved	RPSAP75			ENSG00000270954
HGNC:51930	Approved	RPSAP76			ENSG00000235332
HGNC:20242	Approved	RRAGAP1		RRAGAP	ENSG00000259046
HGNC:54561	Approved	RRAS2P1			ENSG00000236360
HGNC:54562	Approved	RRAS2P2			ENSG00000233751
HGNC:10454	Approved	RRM2P2			ENSG00000236484
HGNC:10455	Approved	RRM2P3			ENSG00000214018
HGNC:10456	Approved	RRM2P4			ENSG00000235598
HGNC:30548	Approved	RRN3P1			ENSG00000248124
HGNC:37619	Approved	RRN3P2			ENSG00000103472
HGNC:37620	Approved	RRN3P3			ENSG00000257122
HGNC:54536	Approved	RRN3P4			ENSG00000229781
HGNC:30454	Approved	RRP7BP	dJ222E13.2	RRP7B	ENSG00000182841
HGNC:13979	Approved	RSL24D1P1	RPL24p	RPL30BP	ENSG00000218069
HGNC:13979	Approved	RSL24D1P1	RPL24p	RSL24D1P	ENSG00000218069
HGNC:13979	Approved	RSL24D1P1	dJ97D16.2	RPL30BP	ENSG00000218069
HGNC:13979	Approved	RSL24D1P1	dJ97D16.2	RSL24D1P	ENSG00000218069
HGNC:37867	Approved	RSL24D1P2			ENSG00000230595
HGNC:37883	Approved	RSL24D1P3			ENSG00000231556
HGNC:37884	Approved	RSL24D1P4		RSL24D1P19	ENSG00000215800
HGNC:37870	Approved	RSL24D1P5			ENSG00000257664
HGNC:37876	Approved	RSL24D1P6	dJ836N17.3	RPL24P1	ENSG00000224452
HGNC:37877	Approved	RSL24D1P7			
HGNC:37873	Approved	RSL24D1P8			ENSG00000237273
HGNC:37880	Approved	RSL24D1P9			ENSG00000265402
HGNC:37875	Approved	RSL24D1P10			
HGNC:37881	Approved	RSL24D1P11			ENSG00000231544
HGNC:31114	Approved	RSU1P1	Y214H10.6		ENSG00000230425
HGNC:44391	Approved	RSU1P2			ENSG00000232554
HGNC:44392	Approved	RSU1P3			ENSG00000213659
HGNC:44213	Approved	RTEL1P1			ENSG00000251441
HGNC:19212	Approved	RTN3P1		RTN3PS	ENSG00000251333
HGNC:54647	Approved	RTRAFP1			ENSG00000225496
HGNC:54648	Approved	RTRAFP2			ENSG00000225165
HGNC:55128	Approved	RUVBL2P1			ENSG00000226802
HGNC:31055	Approved	RWDD1P1			
HGNC:31794	Approved	RWDD1P3		RWDD1L1	
HGNC:23753	Approved	RWDD4P1		FAM28BP	ENSG00000244490
HGNC:23754	Approved	RWDD4P2		FAM28CP	ENSG00000175741
HGNC:10482	Approved	RYKP1	JTK5	RYKL1	ENSG00000263219
HGNC:10482	Approved	RYKP1	JTK5	JTK5B	ENSG00000263219
HGNC:10482	Approved	RYKP1	JTK5	RYKP	ENSG00000263219
HGNC:21654	Approved	S100A7P1	s100a7d	S100A7L3	ENSG00000203781
HGNC:21656	Approved	S100A7P2	s100a7e	S100A7L4	
HGNC:10491	Approved	S100A11P1		S100A14	ENSG00000237632
HGNC:10491	Approved	S100A11P1		S100A11P	ENSG00000237632
HGNC:37840	Approved	S100A11P2			ENSG00000236592
HGNC:37842	Approved	S100A11P3			
HGNC:37841	Approved	S100A11P4			
HGNC:54954	Approved	S100A11P5			ENSG00000238032
HGNC:54955	Approved	S100A11P6			ENSG00000232813
HGNC:54956	Approved	S100A11P7			ENSG00000231568
HGNC:54957	Approved	S100A11P8			ENSG00000269281
HGNC:54958	Approved	S100A11P9			ENSG00000270747
HGNC:54961	Approved	S100A11P10			ENSG00000237275
HGNC:53871	Approved	S100A15A			ENSG00000224784
HGNC:10515	Approved	SAA3P		SAA3	ENSG00000166787
HGNC:51337	Approved	SAGE2P			ENSG00000198022
HGNC:51338	Approved	SAGE3P			ENSG00000277486
HGNC:51339	Approved	SAGE4P			ENSG00000224539
HGNC:10525	Approved	SALL1P1		SALL1P	ENSG00000227391
HGNC:39818	Approved	SALL4P1			ENSG00000250308
HGNC:39819	Approved	SALL4P2			ENSG00000238040
HGNC:39820	Approved	SALL4P3			
HGNC:39821	Approved	SALL4P4			
HGNC:39822	Approved	SALL4P5			ENSG00000231915
HGNC:39823	Approved	SALL4P6			ENSG00000231280
HGNC:43900	Approved	SALL4P7			ENSG00000258692
HGNC:44473	Approved	SAMD11P1			ENSG00000262480
HGNC:49778	Approved	SAMM50P1			ENSG00000224488
HGNC:51567	Approved	SAP18P1			ENSG00000249777
HGNC:51568	Approved	SAP18P2			ENSG00000223873
HGNC:51569	Approved	SAP18P3			ENSG00000230697
HGNC:51277	Approved	SAPCD2P1			ENSG00000213644
HGNC:51278	Approved	SAPCD2P2			ENSG00000235368
HGNC:51279	Approved	SAPCD2P3			ENSG00000232491
HGNC:51280	Approved	SAPCD2P4			ENSG00000234312
HGNC:13983	Approved	SAR1AP1	hsSARA-p	SARAP	ENSG00000228364
HGNC:13983	Approved	SAR1AP1	hsSARA-p	SAR1P1	ENSG00000228364
HGNC:13983	Approved	SAR1AP1	SARAP1	SARAP	ENSG00000228364
HGNC:13983	Approved	SAR1AP1	SARAP1	SAR1P1	ENSG00000228364
HGNC:13983	Approved	SAR1AP1	dJ88J8.3	SARAP	ENSG00000228364
HGNC:13983	Approved	SAR1AP1	dJ88J8.3	SAR1P1	ENSG00000228364
HGNC:20770	Approved	SAR1AP2	Em:AC026226.2	SAR1P2	ENSG00000213170
HGNC:20770	Approved	SAR1AP2	SARA1P	SAR1P2	ENSG00000213170
HGNC:32317	Approved	SAR1AP3		SAR1P3	ENSG00000225665
HGNC:37638	Approved	SAR1AP4			ENSG00000233063
HGNC:21646	Approved	SBDSP1		SBDSP	ENSG00000225648
HGNC:31098	Approved	SBF1P1			ENSG00000248522
HGNC:54552	Approved	SBF1P2			ENSG00000224904
HGNC:10546	Approved	SC4MOP	DESP4P1		ENSG00000224339
HGNC:10567	Approved	SCAND2P		SCAND2	ENSG00000176700
HGNC:33559	Approved	SCARNA9L			
HGNC:10572	Approved	SCDP1		SCDP	ENSG00000226549
HGNC:18392	Approved	SCGB1B1P	Abpa1p		
HGNC:20741	Approved	SCGB1B2P	SCGB4A1P		ENSG00000268751
HGNC:20943	Approved	SCGB1B3P	SCGB4A4	SCGB1B3	
HGNC:42735	Approved	SCGB1D5P		SCGB1D1P1	ENSG00000248287
HGNC:31898	Approved	SCGB2B1P	Abpbg1p		
HGNC:31895	Approved	SCGB2B3P	C2B		ENSG00000269811
HGNC:31895	Approved	SCGB2B3P	SCGB4A3P		ENSG00000269811
HGNC:44329	Approved	SCML2P1			ENSG00000264127
HGNC:44330	Approved	SCML2P2			ENSG00000271105
HGNC:20339	Approved	SCOCP1			ENSG00000258896
HGNC:54685	Approved	SCYL2P1			ENSG00000213090
HGNC:31403	Approved	SDAD1P1			ENSG00000228451
HGNC:31404	Approved	SDAD1P2			ENSG00000230750
HGNC:39260	Approved	SDAD1P3			ENSG00000227707
HGNC:39261	Approved	SDAD1P4			ENSG00000236803
HGNC:18903	Approved	SDC4P			ENSG00000214161
HGNC:44685	Approved	SDCBP2P1			ENSG00000223389
HGNC:44684	Approved	SDCBPP1			ENSG00000226705
HGNC:44686	Approved	SDCBPP2			ENSG00000247570
HGNC:44687	Approved	SDCBPP3			ENSG00000232801
HGNC:32455	Approved	SDHAP1		SDHAL1	ENSG00000185485
HGNC:32455	Approved	SDHAP1		SDHALP1	ENSG00000185485
HGNC:27408	Approved	SDHAP2		SDHAL2	ENSG00000215837
HGNC:27408	Approved	SDHAP2		SDHALP2	ENSG00000215837
HGNC:18781	Approved	SDHAP3		SDHAL	ENSG00000185986
HGNC:18781	Approved	SDHAP3		SDHACL	ENSG00000185986
HGNC:31734	Approved	SDHCP1			ENSG00000264444
HGNC:45177	Approved	SDHCP2			ENSG00000214549
HGNC:45178	Approved	SDHCP3			ENSG00000234946
HGNC:45179	Approved	SDHCP4			ENSG00000255035
HGNC:10684	Approved	SDHDP1			ENSG00000267162
HGNC:10685	Approved	SDHDP2			ENSG00000227073
HGNC:10686	Approved	SDHDP3			ENSG00000244381
HGNC:10687	Approved	SDHDP4			ENSG00000236930
HGNC:10688	Approved	SDHDP5			ENSG00000229744
HGNC:10689	Approved	SDHDP6			ENSG00000224183
HGNC:31410	Approved	SDHDP7			
HGNC:35413	Approved	SDR16C6P		SDR16C6	ENSG00000253542
HGNC:50378	Approved	SDR42E1P1			ENSG00000273994
HGNC:51833	Approved	SDR42E1P2			ENSG00000277213
HGNC:51834	Approved	SDR42E1P3			ENSG00000234276
HGNC:51835	Approved	SDR42E1P4			ENSG00000273849
HGNC:51832	Approved	SDR42E1P5			ENSG00000236785
HGNC:44149	Approved	SEC1P			ENSG00000232871
HGNC:31884	Approved	SEC11B	SPCS4B	SEC11L2	ENSG00000226098
HGNC:44529	Approved	SEC13P1			ENSG00000223899
HGNC:44189	Approved	SEC14L1P1			ENSG00000213693
HGNC:53890	Approved	SEC22B2P		SEC22B2	ENSG00000274423
HGNC:53891	Approved	SEC22B3P		SEC22B3	ENSG00000275140
HGNC:53892	Approved	SEC22B4P			ENSG00000277406
HGNC:53767	Approved	SEC24AP1			ENSG00000267361
HGNC:54783	Approved	SEC61GP1			ENSG00000224219
HGNC:41953	Approved	SEC63P1			ENSG00000228057
HGNC:41954	Approved	SEC63P2			ENSG00000250416
HGNC:53724	Approved	SELENOKP1			ENSG00000267319
HGNC:53725	Approved	SELENOKP2			ENSG00000219532
HGNC:53726	Approved	SELENOKP3			ENSG00000225549
HGNC:53787	Approved	SELENOOLP			ENSG00000227932
HGNC:53722	Approved	SELENOTP1			ENSG00000233846
HGNC:53723	Approved	SELENOTP2			ENSG00000271585
HGNC:10753	Approved	SELENOWP1		SEPW1P	ENSG00000215900
HGNC:24454	Approved	SEM1P1	DSS1P1	SHFM1P	ENSG00000214857
HGNC:24454	Approved	SEM1P1	DSS1P1	SHFM1P1	ENSG00000214857
HGNC:42161	Approved	SEPHS1P1			ENSG00000182722
HGNC:42162	Approved	SEPHS1P2			ENSG00000258787
HGNC:42163	Approved	SEPHS1P3			
HGNC:42169	Approved	SEPHS1P4			ENSG00000230146
HGNC:42168	Approved	SEPHS1P6			ENSG00000213938
HGNC:42167	Approved	SEPHS1P7			ENSG00000231926
HGNC:42165	Approved	SEPHS2P1		SEPHS1P5	ENSG00000250247
HGNC:40017	Approved	SEPTIN2P1		SEPT2P1	ENSG00000227850
HGNC:19926	Approved	SEPTIN7P1		CDC10P	ENSG00000259090
HGNC:19926	Approved	SEPTIN7P1		SEPT7P1	ENSG00000259090
HGNC:32339	Approved	SEPTIN7P2	DKFZp313J1114	SEPT7B	ENSG00000214765
HGNC:32339	Approved	SEPTIN7P2	DKFZp313J1114	SEPT13	ENSG00000214765
HGNC:32339	Approved	SEPTIN7P2	DKFZp313J1114	SEPT7P2	ENSG00000214765
HGNC:38038	Approved	SEPTIN7P3		SEPT7P3	ENSG00000226102
HGNC:38039	Approved	SEPTIN7P4		SEPT7P4	ENSG00000240651
HGNC:38041	Approved	SEPTIN7P5		SEPT7P5	ENSG00000164740
HGNC:38042	Approved	SEPTIN7P6		SEPT7P6	ENSG00000241007
HGNC:38043	Approved	SEPTIN7P7		SEPT7P7	ENSG00000229897
HGNC:38044	Approved	SEPTIN7P8		SEPT7P8	ENSG00000229000
HGNC:30810	Approved	SEPTIN7P9	bA291L22.2	CDC10L	ENSG00000120555
HGNC:30810	Approved	SEPTIN7P9	bA291L22.2	SEPT7L	ENSG00000120555
HGNC:30810	Approved	SEPTIN7P9	bA291L22.2	SEPT7P9	ENSG00000120555
HGNC:55089	Approved	SEPTIN7P10			ENSG00000248885
HGNC:55090	Approved	SEPTIN7P11			ENSG00000255042
HGNC:55091	Approved	SEPTIN7P12			ENSG00000275562
HGNC:55092	Approved	SEPTIN7P13			ENSG00000185495
HGNC:44219	Approved	SEPTIN7P14			ENSG00000245958
HGNC:55096	Approved	SEPTIN7P15			ENSG00000275061
HGNC:40018	Approved	SEPTIN10P1		SEPT10P1	ENSG00000253541
HGNC:51685	Approved	SEPTIN14P1		SEPT14P1	ENSG00000231523
HGNC:51686	Approved	SEPTIN14P2		SEPT14P2	ENSG00000244528
HGNC:51687	Approved	SEPTIN14P3		SEPT14P3	ENSG00000226008
HGNC:51688	Approved	SEPTIN14P4		SEPT14P4	ENSG00000251155
HGNC:51689	Approved	SEPTIN14P5		SEPT14P5	ENSG00000250765
HGNC:51690	Approved	SEPTIN14P6		SEPT14P6	
HGNC:51691	Approved	SEPTIN14P7		SEPT14P7	
HGNC:51692	Approved	SEPTIN14P8		SEPT14P8	ENSG00000255464
HGNC:51697	Approved	SEPTIN14P10		SEPT14P10	
HGNC:51698	Approved	SEPTIN14P11		SEPT14P11	
HGNC:51699	Approved	SEPTIN14P12		SEPT14P12	ENSG00000235748
HGNC:51700	Approved	SEPTIN14P13		SEPT14P13	ENSG00000224813
HGNC:51701	Approved	SEPTIN14P14		SEPT14P14	
HGNC:51702	Approved	SEPTIN14P15		SEPT14P15	
HGNC:51704	Approved	SEPTIN14P16		SEPT14P16	
HGNC:51703	Approved	SEPTIN14P17		SEPT14P17	ENSG00000274886
